2458940.500000000, A.D. 2020-Apr-01 00:00:00.0000, 69.185679, 1.190728416205965E+00, -5.047610562661344E+00, -5.703743597160927E-03, 7.253155400127016E-03, 2.092273032542680E-03, -1.708748996008021E-04,
2459305.500000000, A.D. 2021-Apr-01 00:00:00.0000, 69.185671, 3.542197852799195E+00, -3.608961588880816E+00, -6.427624732092181E-02, 5.293017730436003E-03, 5.642535141834690E-03, -1.418032880658843E-04,
2459670.500000000, A.D. 2022-Apr-01 00:00:00.0000, 69.185661, 4.839795964470502E+00, -1.110442471886689E+00, -1.036716257969546E-01, 1.598324740951591E-03, 7.708264523303246E-03, -6.774574814744296E-05,
2460035.500000000, A.D. 2023-Apr-01 00:00:00.0000, 69.185650, 4.630567073384866E+00, 1.728372360480435E+00, -1.107693552917225E-01, -2.722811696062542E-03, 7.424678052367665E-03, 3.015458766151023E-05,
2460401.500000000, A.D. 2024-Apr-01 00:00:00.0000, 69.185640, 2.954696736848852E+00, 4.028932398664507E+00, -8.281938792098054E-02, -6.168767057032944E-03, 4.821206744514563E-03, 1.180355339656877E-04,
2460766.500000000, A.D. 2025-Apr-01 00:00:00.0000, 69.185634, 3.705744224708074E-01, 5.093853764104830E+00, -2.941750170127483E-02, -7.613139474396935E-03, 9.080171976497992E-04, 1.666263437038553E-04,
2461131.500000000, A.D. 2026-Apr-01 00:00:00.0000, 69.185633, -2.331127519849536E+00, 4.693348853259723E+00, 3.270125261862582E-02, -6.848802002073727E-03, -2.999466805423315E-03, 1.657086794194966E-04,
2461496.500000000, A.D. 2027-Apr-01 00:00:00.0000, 69.185639, -4.418004795816636E+00, 3.032431953295298E+00, 8.629897811626301E-02, -4.361148539664689E-03, -5.867778790147908E-03, 1.219776157356379E-04,
2461862.500000000, A.D. 2028-Apr-01 00:00:00.0000, 69.185649, -5.400854078176993E+00, 5.973706445835129E-01, 1.184103721787603E-01, -9.206800358475369E-04, -7.149483143603040E-03, 5.028596371889751E-05,
2462227.500000000, A.D. 2029-Apr-01 00:00:00.0000, 69.185650, -5.077555698752697E+00, -1.979135873047108E+00, 1.218844812564163E-01, 2.650565756382923E-03, -6.680565000255184E-03, -3.152745553203206E-05,
2462592.500000000, A.D. 2030-Apr-01 00:00:00.0000, 69.185655, -3.540375754916591E+00, -4.081803890268952E+00, 9.622896203365765E-02, 5.611029274282107E-03, -4.593606649585541E-03, -1.064595215451067E-04,
2462957.500000000, A.D. 2031-Apr-01 00:00:00.0000, 69.185663, -1.138605860471736E+00, -5.180702968887251E+00, 4.705637450350068E-02, 7.281208734231578E-03, -1.267765445500925E-03, -1.576883977051962E-04,
2463323.500000000, A.D. 2032-Apr-01 00:00:00.0000, 69.185666, 1.556890467553253E+00, -4.935143265179120E+00, -1.427722770842165E-02, 7.105475187828303E-03, 2.625150396614748E-03, -1.699535595140140E-04,
2463688.500000000, A.D. 2033-Apr-01 00:00:00.0000, 69.185663, 3.802993015944192E+00, -3.321340938530316E+00, -7.124494430563143E-02, 4.870200870105492E-03, 6.038659837103335E-03, -1.341237987729961E-04,
2464053.500000000, A.D. 2034-Apr-01 00:00:00.0000, 69.185653, 4.911038137045050E+00, -7.267111384893075E-01, -1.068293515015042E-01, 1.009546977131296E-03, 7.817896194546016E-03, -5.512949090883852E-05,
2464418.500000000, A.D. 2035-Apr-01 00:00:00.0000, 69.185643, 4.486837107202678E+00, 2.089024422732984E+00, -1.090537652282918E-01, -3.278113651633165E-03, 7.191420943867106E-03, 4.337027493080090E-05,
2464784.500000000, A.D. 2036-Apr-01 00:00:00.0000, 69.185639, 2.645107301193929E+00, 4.253472206677644E+00, -7.685843625160728E-02, -6.497431402906508E-03, 4.335534201662732E-03, 1.273044700984202E-04,
2465149.500000000, A.D. 2037-Apr-01 00:00:00.0000, 69.185633, -3.257521273613068E-03, 5.121707787392090E+00, -2.122907970029246E-02, -7.633660241578076E-03, 3.455040723850457E-04, 1.693098203100830E-04,
2465514.500000000, A.D. 2038-Apr-01 00:00:00.0000, 69.185634, -2.660194946650634E+00, 4.528571033018061E+00, 4.066784853690122E-02, -6.593224990365006E-03, -3.471433020538020E-03, 1.619535826717995E-04,
2465879.500000000, A.D. 2039-Apr-01 00:00:00.0000, 69.185644, -4.618413457788328E+00, 2.728709746654862E+00, 9.195352713683265E-02, -3.927532934667606E-03, -6.146135557532887E-03, 1.134246328478847E-04,
2466245.500000000, A.D. 2040-Apr-01 00:00:00.0000, 69.185651, -5.426904798134094E+00, 2.349479843582358E-01, 1.204130356765877E-01, -4.184706159466162E-04, -7.188331991294898E-03, 3.932840595386879E-05,
2466610.500000000, A.D. 2041-Apr-01 00:00:00.0000, 69.185656, -4.925180437034452E+00, -2.311949169801367E+00, 1.198008284649832E-01, 3.109466622096925E-03, -6.482646295298977E-03, -4.253573063431923E-05,
2466975.500000000, A.D. 2042-Apr-01 00:00:00.0000, 69.185664, -3.243704318525769E+00, -4.303828412120748E+00, 9.050383319082446E-02, 5.927360962237762E-03, -4.195405972231617E-03, -1.150487570357506E-04,
2467340.500000000, A.D. 2043-Apr-01 00:00:00.0000, 69.185670, -7.664812434397476E-01, -5.231989070898367E+00, 3.897820723736089E-02, 7.367578938570271E-03, -7.465828693122630E-04, -1.615944879832962E-04,
2467706.500000000, A.D. 2044-Apr-01 00:00:00.0000, 69.185677, 1.909679938130852E+00, -4.792667038367650E+00, -2.270646547499077E-02, 6.911335517728656E-03, 3.141562780044073E-03, -1.676469177224226E-04,
